time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2001-11-29T01:55:26.100Z,36.1505,-89.6983333,4.61,2.2,md,15,47,0.1409,0.05,nm,nm604959,2016-11-17T13:30:28.610Z,"6km SW of Caruthersville, Missouri",earthquake,0.8,3.7,0.109,5,reviewed,nm,nm
2001-12-03T20:55:26.360Z,36.0888333,-89.7803333,9.32,2.2,md,22,54,0.113,0.05,nm,nm604960,2016-11-17T13:30:35.010Z,"4km E of Steele, Missouri",earthquake,0.5,2.2,0.413,9,reviewed,nm,nm
2001-12-10T13:03:08.940Z,36.08,-89.7863333,7.73,2,md,17,54,0.07911,0.05,nm,nm604964,2016-11-17T13:30:47.870Z,"3km E of Steele, Missouri",earthquake,0.4,2,0.116,5,reviewed,nm,nm
2001-12-29T19:47:31.560Z,36.1253333,-89.7411667,9.25,2.1,md,13,83,0.03215,0.16,nm,nm604968,2016-11-17T13:31:13.360Z,"9km ENE of Steele, Missouri",earthquake,1.2,1.9,0.094,3,reviewed,nm,nm
2002-02-08T14:15:55.310Z,37.139,-89.3955,9.67,2.3,md,13,292,0.3511,0.08,nm,nm604989,2016-04-11T16:01:44.650Z,"14km SE of Scott City, Missouri",earthquake,6.6,29.1,0.033,1,reviewed,nm,nm
2002-02-17T23:01:41.000Z,36.5373333,-89.6361667,8.05,2.9,md,26,41,0.02744,0.1,nm,nm604994,2016-04-11T16:02:16.730Z,"6km SSW of Lilbourn, Missouri",earthquake,0.2,0.7,0.084,11,reviewed,nm,nm
2002-03-12T08:30:47.670Z,37.2496667,-89.9596667,9.93,3.1,md,23,292,0.3727,0.19,nm,nm605010,2016-04-11T16:03:58.040Z,"6km S of Marble Hill, Missouri",earthquake,7.6,8.4,0.298,13,reviewed,nm,nm
2002-04-09T04:04:50.170Z,36.0295,-89.8548333,7.18,2.2,md,15,77,0.05485,0.07,nm,nm605016,2016-04-11T16:04:36.360Z,"6km SSW of Steele, Missouri",earthquake,0.5,1.4,0.224,3,reviewed,nm,nm
2002-04-14T18:14:16.330Z,36.0393333,-89.4808333,5.38,2.1,md,12,95,0.06209,0.18,nm,nm605017,2016-04-11T16:04:42.720Z,"8km W of Dyersburg, Tennessee",earthquake,4.1,7.2,0.616,3,reviewed,nm,nm
2002-04-20T20:00:00.230Z,36.1318333,-89.3903333,6.82,2.8,md,14,54,0.04312,0.02,nm,nm605022,2016-04-11T16:05:14.350Z,"10km N of Dyersburg, Tennessee",earthquake,0.3,1.4,0.276,5,reviewed,nm,nm
2002-04-27T02:33:43.170Z,35.9615,-89.959,4.58,2.7,md,15,64,0.08393,0.07,nm,nm605025,2016-04-11T16:05:33.590Z,"1km E of Gosnell, Arkansas",earthquake,0.4,0.4,0.107,8,reviewed,nm,nm
2002-05-30T10:36:41.980Z,36.7515,-89.0326667,5.42,2.6,md,12,190,,0.43,nm,nm605044,2016-04-11T16:07:34.170Z,"9km NNW of Clinton, Kentucky",earthquake,12.5,17.7,0.008,1,reviewed,nm,nm
2002-05-30T14:10:36.070Z,36.363,-89.5316667,11.89,2.1,md,19,45,0.03103,0.03,nm,nm605045,2016-04-11T16:07:40.440Z,"5km WSW of Tiptonville, Tennessee",earthquake,1.3,0.9,0.14,5,reviewed,nm,nm
2002-06-13T01:01:57.180Z,36.1726667,-89.3703333,5.84,2.2,md,13,70,0.03273,0.04,nm,nm605050,2016-04-11T16:08:12.280Z,"11km NW of Newbern, Tennessee",earthquake,2.8,7.7,0.123,5,reviewed,nm,nm
2002-06-20T02:11:39.610Z,36.4585,-89.2958333,14.01,2.2,md,26,112,0.05341,0.04,nm,nm605054,2016-04-11T16:08:37.590Z,"15km SW of Hickman, Kentucky",earthquake,1,1.2,0.52,4,reviewed,nm,nm
2002-06-28T00:37:35.680Z,36.2581667,-89.4891667,7.95,2,md,16,40,0.01778,0.02,nm,nm605057,2016-04-11T16:08:56.940Z,"0km SSW of Ridgely, Tennessee",earthquake,0.8,1.3,0.109,3,reviewed,nm,nm
2002-06-29T02:05:37.350Z,36.1491667,-89.2885,1.61,2.4,md,14,120,0.03536,0.09,nm,nm605058,2016-04-11T16:09:03.340Z,"4km NNW of Newbern, Tennessee",earthquake,2.8,15.2,0.164,3,reviewed,nm,nm
2002-07-03T03:17:04.970Z,35.9493333,-90.2126667,19.9,2.1,md,18,123,0.03509,0.15,nm,nm605062,2016-04-11T16:09:28.440Z,"4km ENE of Leachville, Arkansas",earthquake,2.7,3.1,0.032,1,reviewed,nm,nm
2002-07-05T10:13:53.740Z,36.7525,-89.1613333,3.42,2.4,md,16,211,0.1619,0.24,nm,nm605064,2016-04-11T16:09:41.240Z,"17km WNW of Clinton, Kentucky",earthquake,4,7.9,0.035,1,reviewed,nm,nm
2002-07-06T11:15:16.150Z,36.5346667,-89.5828333,7.99,2.1,md,23,37,0.03317,0.03,nm,nm605066,2016-04-11T16:09:54.020Z,"7km SW of New Madrid, Missouri",earthquake,0.6,1.5,0.198,4,reviewed,nm,nm
2002-07-26T05:11:00.350Z,36.4788333,-89.5531667,9.17,2,md,28,43,0.06072,0.08,nm,nm605076,2016-04-11T16:10:57.580Z,"12km S of New Madrid, Missouri",earthquake,0.5,1.2,0.268,5,reviewed,nm,nm
2002-07-29T11:28:06.730Z,35.92,-90.0296667,8.06,2.8,md,22,78,0.04589,0.07,nm,nm605078,2016-04-11T16:11:10.920Z,"6km SW of Gosnell, Arkansas",earthquake,0.4,0.9,0.496,5,reviewed,nm,nm
2002-09-22T00:46:45.150Z,36.123,-89.744,11.46,2,md,18,64,0.03414,0.03,nm,nm605091,2016-04-11T16:12:33.740Z,"8km ENE of Steele, Missouri",earthquake,1.2,1.5,0.015,1,reviewed,nm,nm
2002-10-04T09:26:37.430Z,36.1961667,-89.5021667,5.35,2,md,13,72,0.02512,0.03,nm,nm605096,2016-04-11T16:13:05.540Z,"7km S of Ridgely, Tennessee",earthquake,1.1,1.3,0.111,3,reviewed,nm,nm
2002-10-10T07:13:23.420Z,36.5241667,-89.5366667,5.04,2,md,24,99,0.01541,0.05,nm,nm605102,2016-04-11T16:13:43.470Z,"6km S of New Madrid, Missouri",earthquake,0.9,1.2,0.323,6,reviewed,nm,nm
2002-10-16T16:20:44.110Z,36.8971667,-89.8021667,11.41,2.1,md,22,202,0.03063,0.1,nm,nm605107,2016-04-11T16:14:15.210Z,"11km E of Bloomfield, Missouri",earthquake,1,1.6,0.216,3,reviewed,nm,nm
2002-10-26T14:08:38.770Z,36.4653333,-89.5546667,8.03,2.9,md,23,53,0.06107,0.04,nm,nm605109,2016-04-11T16:14:28.030Z,"12km NW of Tiptonville, Tennessee",earthquake,0.3,0.8,0.09,8,reviewed,nm,nm
2002-11-26T00:26:05.900Z,36.6288333,-89.813,10.05,2.2,md,18,55,0.06887,0.12,nm,nm605118,2016-04-11T16:15:25.380Z,"14km ESE of Bernie, Missouri",earthquake,0.4,1.4,0.13,5,reviewed,nm,nm
2002-11-29T07:25:09.260Z,36.6698333,-89.522,4.42,2.4,md,17,66,0.05358,0.04,nm,nm605119,2016-04-11T16:15:31.900Z,"9km N of New Madrid, Missouri",earthquake,0.8,11.4,0.135,8,reviewed,nm,nm
2003-01-09T10:27:02.520Z,36.3045,-89.5025,7.72,2,md,19,48,0.03397,0.03,nm,nm605130,2016-04-11T14:05:28.010Z,"4km NNW of Ridgely, Tennessee",earthquake,0.3,0.6,0.396,10,reviewed,nm,nm
2003-02-03T12:44:32.700Z,36.167,-89.8878333,17.08,2.3,md,23,92,0.04452,0.05,nm,nm605135,2016-04-11T14:06:00.430Z,"10km NNW of Steele, Missouri",earthquake,0.4,0.6,0.22,12,reviewed,nm,nm
2003-02-09T21:13:34.140Z,36.4183333,-89.6351667,12.84,2.3,md,21,56,0.02356,0.04,nm,nm605141,2016-04-11T14:06:39.390Z,"5km E of Portageville, Missouri",earthquake,0.4,0.8,0.194,10,reviewed,nm,nm
2003-02-24T08:29:27.230Z,35.9865,-90.0331667,7.69,2.3,md,22,90,0.02473,0.08,nm,nm605147,2016-04-11T14:07:18.480Z,"6km WNW of Gosnell, Arkansas",earthquake,0.3,0.5,0.967,5,reviewed,nm,nm
2003-04-17T07:40:19.090Z,36.1971667,-89.4593333,7.52,2.2,md,19,84,0.04328,0.05,nm,nm605168,2016-04-11T14:09:33.330Z,"7km SSE of Ridgely, Tennessee",earthquake,0.5,1.2,0.372,5,reviewed,nm,nm
2003-04-21T16:22:27.110Z,36.5191667,-89.6198333,10.06,2.1,md,17,49,0.04105,0.1,nm,nm605170,2016-04-11T14:09:46.160Z,"8km S of Lilbourn, Missouri",earthquake,1.6,3,0.038,1,reviewed,nm,nm
2003-04-30T04:56:21.580Z,35.945,-89.9161667,23.68,4,md,31,75,0.08369,0.07,nm,nm605172,2016-04-11T14:15:24.886Z,"1km N of Blytheville, Arkansas",earthquake,0.3,0.6,0.396,15,reviewed,nm,nm
2003-05-02T03:25:02.680Z,36.7285,-89.683,1.89,2.7,md,31,92,0.03871,0.07,nm,nm605176,2016-04-11T14:10:24.950Z,"16km NNW of Lilbourn, Missouri",earthquake,0.4,2.7,0.083,13,reviewed,nm,nm
2003-05-27T05:50:54.890Z,36.2085,-89.4851667,5.86,2,md,26,49,0.03982,0.08,nm,nm605187,2016-04-11T14:11:36.110Z,"6km S of Ridgely, Tennessee",earthquake,0.7,1,0.377,8,reviewed,nm,nm
2003-05-29T03:40:41.380Z,36.3155,-89.549,11.83,2.1,md,33,29,0.01668,0.07,nm,nm605190,2016-04-11T14:11:55.620Z,"7km NW of Ridgely, Tennessee",earthquake,0.5,1,0.35,11,reviewed,nm,nm
2003-05-30T02:18:24.320Z,36.1258333,-89.394,6.16,2.8,md,33,81,0.06425,0.09,nm,nm605192,2016-04-11T14:12:09.080Z,"10km N of Dyersburg, Tennessee",earthquake,0.4,1.3,0.254,15,reviewed,nm,nm
2003-06-06T12:29:34.210Z,36.8788333,-88.9958333,2.5,4,mw,42,50,0.1184,0.29,nm,nm605194,2016-04-11T14:19:33.346Z,"1km NE of Bardwell, Kentucky",earthquake,1.2,1.3,0.363,5,reviewed,nm,nm
2003-06-08T02:03:09.720Z,36.3743333,-89.5455,11.31,2,md,26,32,0.04164,0.06,nm,nm605196,2016-04-11T14:12:35.410Z,"6km W of Tiptonville, Tennessee",earthquake,0.6,1.1,0.193,5,reviewed,nm,nm
2003-06-10T07:46:31.240Z,36.0228333,-91.3925,4.92,2.7,md,18,203,0.7127,0.32,nm,nm605197,2016-04-11T14:12:42.060Z,"16km ENE of Cave City, Arkansas",earthquake,4.4,3.9,0.087,2,reviewed,nm,nm
2003-06-28T05:47:48.330Z,36.1456667,-89.4316667,9.92,2,md,33,41,0.06228,0.05,nm,nm605205,2016-04-11T14:13:33.130Z,"13km NNW of Dyersburg, Tennessee",earthquake,0.4,0.6,0.437,9,reviewed,nm,nm
2003-07-07T00:42:18.340Z,36.4,-89.4731667,8.92,2.6,md,37,54,0.02599,0.03,nm,nm605210,2016-04-11T14:14:05.790Z,"2km N of Tiptonville, Tennessee",earthquake,0.3,0.7,0.171,10,reviewed,nm,nm
2003-07-08T05:55:07.040Z,38.1095,-91.2975,3.82,2.9,mlg,38,250,0.06803,0.21,nm,nm605211,2016-04-11T14:14:12.560Z,"6km SW of Bourbon, Missouri",earthquake,7,5.2,0.376,35,reviewed,nm,nm
2003-07-13T08:00:08.070Z,36.2185,-89.4903333,5.34,2,md,19,69,0.04098,0.05,nm,nm605214,2016-04-11T14:14:32.460Z,"4km S of Ridgely, Tennessee",earthquake,0.6,1.3,0.246,4,reviewed,nm,nm
2003-07-27T14:27:19.030Z,36.4781667,-89.5378333,6.49,2.1,md,28,45,0.06081,0.07,nm,nm605222,2016-04-11T14:15:24.660Z,"12km NNW of Tiptonville, Tennessee",earthquake,0.8,2.8,0.311,5,reviewed,nm,nm
2003-07-30T02:50:18.510Z,36.5185,-89.526,5.39,2.8,md,43,50,0.02418,0.14,nm,nm605224,2016-04-11T14:15:37.780Z,"7km S of New Madrid, Missouri",earthquake,0.2,0.7,0.329,35,reviewed,nm,nm
2003-07-30T10:22:15.990Z,36.1178333,-89.7421667,5.2,2.1,md,38,37,0.03259,0.06,nm,nm605225,2016-04-11T14:15:44.950Z,"8km ENE of Steele, Missouri",earthquake,0.6,1.2,0.321,6,reviewed,nm,nm
2003-08-05T02:36:37.890Z,36.2216667,-89.44,8.65,2.4,md,30,54,0.04402,0.03,nm,nm605232,2016-04-11T14:16:29.860Z,"6km SE of Ridgely, Tennessee",earthquake,0.5,1.1,0.247,12,reviewed,nm,nm
2003-08-05T06:41:06.140Z,36.4863333,-89.5795,14.68,2.6,md,44,41,0.05332,0.05,nm,nm605233,2016-04-11T14:16:36.530Z,"12km SSW of New Madrid, Missouri",earthquake,0.3,0.8,0.122,14,reviewed,nm,nm
2003-08-07T15:11:54.050Z,36.208,-89.4476667,5.11,2,md,23,50,0.0574,0.07,nm,nm605237,2016-04-11T14:17:03.000Z,"7km SSE of Ridgely, Tennessee",earthquake,0.6,1.7,0.13,4,reviewed,nm,nm
2003-08-16T05:09:23.460Z,36.7925,-91.5963333,0.07,3.7,mw,51,175,1.14,0.44,nm,nm605239,2016-04-11T14:18:43.548Z,"20km WNW of Alton, Missouri",earthquake,1.9,3.3,0.179,6,reviewed,nm,nm
2003-09-05T05:57:06.920Z,36.578,-89.604,5.6,2.2,md,30,38,0.04303,0.07,nm,nm605251,2016-04-11T14:18:33.880Z,"1km SSE of Lilbourn, Missouri",earthquake,0.3,0.9,0.362,11,reviewed,nm,nm
2003-09-09T00:03:41.980Z,36.1356667,-89.4963333,4.65,2.5,md,35,28,0.03486,0.11,nm,nm605253,2016-04-11T14:18:46.980Z,"14km S of Ridgely, Tennessee",earthquake,0.4,0.4,0.292,11,reviewed,nm,nm
2003-09-16T02:22:44.890Z,36.0975,-89.7566667,6.55,2.7,md,31,34,0.04964,0.09,nm,nm605261,2016-04-11T14:19:38.200Z,"6km ENE of Steele, Missouri",earthquake,0.3,1.1,0.294,13,reviewed,nm,nm
2003-10-11T11:24:38.350Z,36.6178333,-89.5675,9.14,2.3,md,14,111,0.1245,0.06,nm,nm605279,2016-04-11T14:21:33.320Z,"4km NW of New Madrid, Missouri",earthquake,0.9,3.5,0.043,2,reviewed,nm,nm
2003-10-12T22:35:57.490Z,36.3083333,-89.5233333,7.72,2.5,md,18,150,0.177,0.18,nm,nm605280,2016-04-11T14:21:39.660Z,"5km NNW of Ridgely, Tennessee",earthquake,1.5,2.4,0.089,2,reviewed,nm,nm
2003-10-15T20:22:59.560Z,36.2783333,-89.5343333,6.54,2,md,23,46,0.02919,0.04,nm,nm605281,2016-04-11T14:21:46.060Z,"4km WNW of Ridgely, Tennessee",earthquake,0.6,1.3,0.284,4,reviewed,nm,nm
2003-10-18T05:59:45.520Z,36.8166667,-89.346,2.57,2.3,md,27,181,0.03753,0.1,nm,nm605282,2016-04-11T14:21:52.590Z,"5km NE of East Prairie, Missouri",earthquake,1.2,3.4,0.24,5,reviewed,nm,nm
2003-10-18T13:53:29.730Z,36.238,-89.4536667,5.66,2.2,md,24,46,0.03633,0.03,nm,nm605283,2016-04-11T14:21:59.230Z,"4km SE of Ridgely, Tennessee",earthquake,0.5,1.3,0.207,4,reviewed,nm,nm
2003-10-28T06:34:52.260Z,36.1078333,-89.7433333,8.37,2.3,md,26,37,0.0356,0.09,nm,nm605289,2016-04-11T14:22:37.950Z,"8km ENE of Steele, Missouri",earthquake,0.6,1.2,0.319,4,reviewed,nm,nm
2003-11-03T20:03:00.050Z,36.5011667,-89.5518333,8.02,2.1,md,28,56,0.03858,0.06,nm,nm605291,2016-04-11T14:22:51.190Z,"9km SSW of New Madrid, Missouri",earthquake,0.7,1.5,0.256,5,reviewed,nm,nm
2003-11-07T04:36:34.790Z,36.6461667,-89.5486667,11.15,2.3,md,32,51,0.05811,0.06,nm,nm605294,2016-04-11T14:23:10.840Z,"6km NNW of New Madrid, Missouri",earthquake,0.5,1.1,0.264,9,reviewed,nm,nm
2003-11-20T15:08:39.050Z,36.1365,-89.4028333,7.92,2.3,md,25,49,0.0509,0.05,nm,nm605302,2016-04-11T14:24:02.150Z,"11km N of Dyersburg, Tennessee",earthquake,0.3,1.2,0.211,13,reviewed,nm,nm
2003-12-17T01:13:07.960Z,36.3036667,-89.5178333,8.85,2.5,md,37,36,0.04435,0.05,nm,nm605313,2016-04-11T14:25:13.210Z,"5km NNW of Ridgely, Tennessee",earthquake,0.3,0.6,0.238,22,reviewed,nm,nm
2003-12-21T05:20:05.680Z,36.2883333,-89.5016667,8.77,2.7,md,40,45,0.03314,0.04,nm,nm605318,2016-04-11T14:25:46.420Z,"3km NNW of Ridgely, Tennessee",earthquake,0.2,0.6,0.162,26,reviewed,nm,nm
2003-12-24T09:03:32.110Z,36.6763333,-89.5281667,12.05,2,md,29,64,0.05642,0.09,nm,nm605321,2016-04-11T14:26:06.190Z,"9km N of New Madrid, Missouri",earthquake,0.7,1,0.245,6,reviewed,nm,nm
2003-12-26T09:31:37.820Z,36.1406667,-89.697,8.49,2,md,32,42,0.02102,0.11,nm,nm605324,2016-04-11T14:26:25.790Z,"6km SSW of Caruthersville, Missouri",earthquake,0.7,1.6,0.09,2,reviewed,nm,nm
2003-12-29T09:02:09.170Z,38.1238333,-90.1678333,0,3,mw,17,88,0.3355,0.19,nm,nm605327,2016-04-11T14:26:45.680Z,"18km WSW of Red Bud, Illinois",earthquake,1,4.4,0.551,2,reviewed,nm,nm
2004-01-26T22:18:37.220Z,36.467,-89.5581667,8.27,2.1,md,30,52,0.0588,0.06,nm,nm605410,2016-04-11T13:22:01.970Z,"12km NW of Tiptonville, Tennessee",earthquake,0.4,1,0.118,6,reviewed,nm,nm
2004-02-01T12:34:59.010Z,36.5005,-89.5508333,8.72,2.3,md,30,46,0.03908,0.06,nm,nm605415,2016-04-11T13:22:34.260Z,"9km SSW of New Madrid, Missouri",earthquake,0.3,0.8,0.329,14,reviewed,nm,nm
2004-02-08T05:54:33.500Z,39.5,-91.9,5,2.3,mblg,8,114.3,,,us,usp000ckpv,2014-11-07T01:21:19.230Z,"Missouri",earthquake,,,,,reviewed,macr,us
2004-02-08T05:56:45.510Z,39.493,-91.884,5,2.9,mblg,9,113.9,,0.96,us,usp000ckpw,2014-11-07T01:21:19.232Z,"Missouri",earthquake,,,,,reviewed,us,us
2004-02-09T18:19:47.880Z,36.3491667,-90.7463333,14.7,2.3,md,22,237,0.5617,0.21,nm,nm605421,2016-04-11T13:23:12.610Z,"16km WSW of Corning, Arkansas",earthquake,3.5,11.8,0.108,4,reviewed,nm,nm
2004-02-09T18:21:48.680Z,36.3516667,-90.7683333,13.27,2.9,md,28,240,0.5747,0.28,nm,nm605422,2016-04-11T13:23:19.080Z,"18km WSW of Corning, Arkansas",earthquake,2.5,3.9,0.196,5,reviewed,nm,nm
2004-02-09T18:24:47.140Z,36.3463333,-90.744,9.77,2,md,10,242,0.5619,0.18,nm,nm605423,2016-04-11T13:23:25.700Z,"16km WSW of Corning, Arkansas",earthquake,7.5,99,0.012,1,reviewed,nm,nm
2004-02-15T10:09:27.430Z,36.6331667,-89.9978333,8.34,2.3,md,40,72,0.05355,0.08,nm,nm605427,2016-04-11T13:23:51.610Z,"4km SSW of Bernie, Missouri",earthquake,0.6,1.3,0.122,7,reviewed,nm,nm
2004-02-22T04:14:37.770Z,36.2616667,-89.447,6.12,2.2,md,33,49,0.02106,0.05,nm,nm605432,2016-04-11T13:24:24.650Z,"3km E of Ridgely, Tennessee",earthquake,0.5,0.8,0.343,9,reviewed,nm,nm
2004-02-23T21:52:50.140Z,36.5038333,-89.4215,9.9,2,md,28,63,0.09535,0.06,nm,nm605433,2016-04-11T13:24:31.370Z,"13km SE of New Madrid, Missouri",earthquake,0.6,2.3,0.143,4,reviewed,nm,nm
2004-03-31T05:08:32.840Z,36.514,-89.4883333,15.27,2,md,42,55,0.04991,0.05,nm,nm605452,2016-04-11T13:26:34.550Z,"8km SSE of New Madrid, Missouri",earthquake,0.4,0.9,0.187,9,reviewed,nm,nm
2004-04-01T15:04:01.660Z,36.7063333,-90.0118333,14.54,2.2,md,32,64,0.02084,0.06,nm,nm605454,2016-04-11T13:26:48.000Z,"5km NW of Bernie, Missouri",earthquake,0.7,1,0.265,13,reviewed,nm,nm
2004-04-07T01:28:25.340Z,36.0261667,-91.3273333,9.16,2.2,mlg,24,178,0.6703,0.18,nm,nm605459,2016-04-11T13:27:20.500Z,"22km ENE of Cave City, Arkansas",earthquake,2.3,5.1,0.502,2,reviewed,nm,nm
2004-04-15T17:45:20.390Z,36.2756667,-89.4263333,5.99,2,md,21,55,0.01336,0.04,nm,nm605464,2016-04-11T13:27:52.490Z,"5km ENE of Ridgely, Tennessee",earthquake,0.6,0.9,0.064,3,reviewed,nm,nm
2004-04-20T04:45:07.140Z,36.2046667,-89.471,7.34,2.2,md,37,43,0.04193,0.04,nm,nm605466,2016-04-11T13:28:05.270Z,"6km SSE of Ridgely, Tennessee",earthquake,0.3,0.7,0.242,12,reviewed,nm,nm
2004-04-21T01:12:11.380Z,37.2421667,-90.516,8.26,2.3,md,25,174,0.6191,0.22,nm,nm605467,2016-04-11T13:28:12.120Z,"14km NNW of Greenville, Missouri",earthquake,2.8,13,0.453,4,reviewed,nm,nm
2004-05-03T19:25:47.510Z,36.277,-89.4538333,2.67,2.7,mlg,28,42,0.02271,0.05,nm,nm605473,2016-04-11T13:28:50.760Z,"3km ENE of Ridgely, Tennessee",earthquake,0.3,2.5,0.178,6,reviewed,nm,nm
2004-05-03T19:28:24.560Z,36.2773333,-89.4571667,1.49,2,md,25,63,0.02184,0.09,nm,nm605474,2016-04-11T13:28:57.350Z,"3km ENE of Ridgely, Tennessee",earthquake,0.4,2.1,0.135,5,reviewed,nm,nm
2004-05-15T01:05:28.480Z,36.4375,-89.623,12.24,2.2,md,40,42,0.01311,0.05,nm,nm605479,2016-04-11T13:29:29.340Z,"6km E of Portageville, Missouri",earthquake,0.6,0.9,0.129,13,reviewed,nm,nm
2004-05-26T02:42:09.010Z,36.5153333,-91.2461667,4.94,2.4,md,13,260,0.8708,0.13,nm,nm605485,2016-04-11T13:30:08.310Z,"24km SE of Alton, Missouri",earthquake,4.6,3,0.279,4,reviewed,nm,nm
2004-05-31T20:27:40.720Z,36.1095,-89.7483333,7.49,2.5,md,41,33,0.03895,0.06,nm,nm605486,2016-04-11T13:30:14.700Z,"7km ENE of Steele, Missouri",earthquake,0.4,0.9,0.163,5,reviewed,nm,nm
2004-05-31T20:38:29.310Z,36.1085,-89.7523333,7.66,2.3,md,29,33,0.04234,0.09,nm,nm605487,2016-04-11T13:30:21.550Z,"7km ENE of Steele, Missouri",earthquake,0.7,1.4,0.031,3,reviewed,nm,nm
2004-06-12T13:05:31.580Z,36.2425,-89.2941667,8.35,2.5,md,27,151,0.02691,0.07,nm,nm605491,2016-04-11T13:30:47.640Z,"9km W of Obion, Tennessee",earthquake,0.5,0.9,0.113,6,reviewed,nm,nm
2004-06-13T08:13:39.620Z,36.7116667,-89.5163333,1.31,2,md,23,44,0.03589,0.08,nm,nm605492,2016-04-11T13:30:54.260Z,"13km WSW of East Prairie, Missouri",earthquake,0.6,9.4,0.177,3,reviewed,nm,nm
2004-06-15T08:34:21.230Z,36.7258333,-89.6833333,4.54,3.5,mw,24,68,0.03734,0.04,nm,nm605494,2016-04-11T13:32:56.332Z,"16km NNW of Lilbourn, Missouri",earthquake,0.3,0.8,0.228,4,reviewed,nm,nm
2004-06-16T04:07:20.690Z,36.7265,-89.6856667,3.94,2.8,md,39,48,0.03591,0.07,nm,nm605495,2016-04-11T13:31:13.700Z,"16km NNW of Lilbourn, Missouri",earthquake,0.3,1.4,0.271,10,reviewed,nm,nm
2004-07-02T22:56:03.970Z,36.2655,-89.4831667,7.59,2.4,md,25,36,0.02441,0.04,nm,nm605502,2016-04-11T13:31:59.220Z,"0km ENE of Ridgely, Tennessee",earthquake,0.5,1,0.196,7,reviewed,nm,nm
2004-07-09T14:37:03.300Z,36.7273333,-89.5583333,4.79,2.4,md,30,42,0.04041,0.06,nm,nm605505,2016-04-11T13:32:18.720Z,"15km N of New Madrid, Missouri",earthquake,0.5,0.3,0.158,8,reviewed,nm,nm
2004-07-16T03:25:16.930Z,36.8648333,-89.1753333,4.41,3.5,mw,34,73,0.1503,0.06,nm,nm605507,2016-04-11T13:34:56.918Z,"13km SW of Wickliffe, Kentucky",earthquake,0.6,0.2,0.099,4,reviewed,nm,nm
2004-07-16T12:17:30.670Z,40.633,-95.549,5,3.5,mwr,13,68.9,,0.65,us,usp000d09f,2015-03-24T00:42:37.422Z,"Iowa",earthquake,,,,,reviewed,us,slm
2004-07-19T08:53:37.520Z,36.2781667,-89.4506667,5.58,2.6,md,37,43,0.0224,0.05,nm,nm605508,2016-04-11T13:32:38.520Z,"3km ENE of Ridgely, Tennessee",earthquake,0.3,0.8,0.188,14,reviewed,nm,nm
2004-07-29T06:49:35.190Z,38.2486667,-90.306,11.55,2.1,mlg,13,134,0.199,0.27,nm,nm605513,2016-04-11T13:33:11.420Z,"6km ESE of Herculaneum, Missouri",earthquake,2,3,0.616,3,reviewed,nm,nm
2004-08-14T11:22:02.790Z,36.0988333,-89.7633333,6.61,2.2,md,27,39,0.05397,0.07,nm,nm605520,2016-04-11T13:33:56.200Z,"6km ENE of Steele, Missouri",earthquake,0.6,1.3,0.234,5,reviewed,nm,nm
2004-08-16T16:18:49.390Z,36.773,-89.4816667,9.85,2.2,md,32,69,0.02469,0.1,nm,nm605521,2016-04-11T13:34:02.840Z,"8km W of East Prairie, Missouri",earthquake,0.7,1.1,0.151,3,reviewed,nm,nm
2004-08-20T15:44:08.270Z,38.1051667,-90.1313333,0.06,2.1,md,13,133,0.2644,0.21,nm,nm605524,2016-04-11T13:34:22.680Z,"15km NNW of Sainte Genevieve, Missouri",earthquake,2.6,6.8,0.032,2,reviewed,nm,nm
2004-08-29T13:54:21.710Z,36.4783333,-89.5443333,7.81,2,md,27,44,0.06058,0.07,nm,nm605528,2016-04-11T13:34:48.030Z,"12km NNW of Tiptonville, Tennessee",earthquake,0.4,1.5,0.283,7,reviewed,nm,nm
2004-09-12T23:31:22.560Z,36.4238333,-90.9216667,4.85,2.7,md,17,136,0.6475,0.15,nm,nm605536,2016-04-11T13:35:39.460Z,"18km NNE of Pocahontas, Arkansas",earthquake,3.5,8,0.177,5,reviewed,nm,nm
2004-09-13T04:31:30.950Z,36.4185,-90.9188333,1.46,2.5,md,19,121,0.6475,0.14,nm,nm605537,2016-04-11T13:35:45.880Z,"18km NNE of Pocahontas, Arkansas",earthquake,2.7,2.7,0.181,3,reviewed,nm,nm
2004-10-20T22:21:31.790Z,36.5306667,-89.5133333,3.34,2.1,md,29,54,0.02454,0.07,nm,nm605558,2016-04-11T13:38:01.580Z,"6km SSE of New Madrid, Missouri",earthquake,0.8,4.3,0.106,3,reviewed,nm,nm
2004-10-21T11:58:38.220Z,36.4038333,-89.5013333,5.83,2.5,md,36,39,0.02341,0.04,nm,nm605559,2016-04-11T13:38:08.260Z,"3km NW of Tiptonville, Tennessee",earthquake,0.3,0.7,0.135,10,reviewed,nm,nm
2004-10-30T07:47:16.880Z,36.2046667,-89.4705,7.77,2.4,md,30,43,0.04217,0.04,nm,nm605565,2016-04-11T13:38:47.790Z,"6km SSE of Ridgely, Tennessee",earthquake,0.3,1,0.211,8,reviewed,nm,nm
2004-12-02T08:59:52.010Z,38.3661667,-90.6178333,0.02,2,mlg,19,119,0.1181,0.16,nm,nm605578,2016-04-11T13:40:12.370Z,"2km NE of Cedar Hill, Missouri",earthquake,2.6,5.6,0.257,1,reviewed,nm,nm
